frame,timestamp,track_id,class_id,class_name,confidence,bbox_x1,bbox_y1,bbox_x2,bbox_y2,center_x,center_y,velocity_x,velocity_y,speed,acceleration_y
102,3.4,1,0,person,0.858,926.2,103.2,1061.3,427.4,993.7,265.3,-0.67,-3.2,3.27,0.14
103,3.433,1,0,person,0.856,925.6,101.6,1060.5,425.1,993.1,263.3,-0.67,-1.98,2.09,1.22
103,3.433,15,0,person,0.384,1072.5,21.8,1171.5,181.5,1122.0,101.7,-3.0,-1.45,3.33,-0.04
104,3.467,1,0,person,0.852,925.2,100.5,1060.6,425.3,992.9,262.9,-0.13,-0.38,0.4,1.6
105,3.5,1,0,person,0.858,925.1,101.4,1060.2,425.5,992.7,263.4,-0.27,0.48,0.55,0.86
105,3.5,15,0,person,0.488,1069.2,21.9,1170.8,188.7,1120.0,105.3,-1.02,1.83,2.1,1.64
106,3.533,1,0,person,0.853,925.3,101.3,1060.8,426.3,993.0,263.8,0.39,0.4,0.56,-0.09
106,3.533,15,0,person,0.33,1069.6,20.4,1176.2,196.2,1122.9,108.3,2.93,3.0,4.19,1.16
107,3.567,1,0,person,0.854,925.2,101.4,1061.1,427.2,993.1,264.3,0.09,0.5,0.51,0.1
107,3.567,15,0,person,0.418,1071.8,19.2,1179.6,197.0,1125.7,108.1,2.79,-0.18,2.79,-3.17
108,3.6,1,0,person,0.867,925.0,99.3,1061.4,426.2,993.2,262.8,0.03,-1.55,1.55,-2.05
108,3.6,15,0,person,0.536,1073.2,18.2,1185.1,202.5,1129.2,110.3,3.49,2.2,4.12,2.38
109,3.633,1,0,person,0.868,924.9,98.6,1061.4,425.8,993.1,262.2,-0.02,-0.54,0.54,1.01
109,3.633,15,0,person,0.548,1074.0,17.8,1187.3,204.3,1130.7,111.0,1.5,0.68,1.64,-1.52
110,3.667,1,0,person,0.872,925.7,94.8,1063.3,424.9,994.5,259.8,1.36,-2.37,2.74,-1.83
110,3.667,15,0,person,0.51,1089.3,17.5,1201.3,193.3,1145.3,105.4,14.62,-5.61,15.66,-6.28
110,3.667,19,6,train,0.309,11.6,17.2,1250.4,667.5,631.0,342.3,0.0,0.0,0.0,0.0
111,3.7,1,0,person,0.874,926.7,93.4,1064.0,423.1,995.4,258.2,0.86,-1.59,1.81,0.78
111,3.7,15,0,person,0.425,1081.3,17.5,1189.6,188.4,1135.4,103.0,-9.84,-2.46,10.14,3.15
111,3.7,19,6,train,0.318,1.7,14.2,1243.9,666.6,622.8,340.4,-8.24,-1.97,8.47,-1.97
112,3.733,1,0,person,0.867,927.6,92.5,1064.9,422.6,996.3,257.5,0.88,-0.72,1.14,0.87
112,3.733,15,0,person,0.471,1091.7,17.3,1204.1,189.1,1147.9,103.2,12.45,0.26,12.45,2.73
113,3.767,1,0,person,0.874,928.7,92.1,1065.6,421.4,997.2,256.7,0.92,-0.79,1.21,-0.06
113,3.767,15,0,person,0.604,1095.8,17.1,1218.6,200.9,1157.2,109.0,9.31,5.82,10.98,5.56
114,3.8,1,0,person,0.869,930.2,92.0,1066.6,420.5,998.4,256.3,1.24,-0.48,1.32,0.31
114,3.8,15,0,person,0.753,1097.7,16.9,1224.9,202.5,1161.3,109.7,4.12,0.66,4.18,-5.16
115,3.833,1,0,person,0.873,931.1,91.4,1067.0,419.3,999.1,255.3,0.67,-0.94,1.15,-0.46
115,3.833,15,0,person,0.776,1098.1,17.2,1227.2,201.1,1162.7,109.1,1.33,-0.58,1.45,-1.24
116,3.867,1,0,person,0.864,931.7,91.1,1067.6,419.0,999.7,255.1,0.59,-0.25,0.64,0.69
116,3.867,15,0,person,0.702,1094.7,17.7,1226.6,201.7,1160.6,109.7,-2.02,0.59,2.11,1.17
117,3.9,1,0,person,0.863,932.1,90.5,1067.9,418.3,1000.0,254.4,0.31,-0.68,0.74,-0.42
117,3.9,15,0,person,0.678,1091.4,18.1,1224.7,200.9,1158.0,109.5,-2.6,-0.24,2.61,-0.82
118,3.933,1,0,person,0.848,931.8,89.9,1067.1,416.5,999.4,253.2,-0.53,-1.17,1.29,-0.5
118,3.933,15,0,person,0.615,1094.0,18.0,1231.7,200.8,1162.8,109.4,4.79,-0.07,4.79,0.16
119,3.967,1,0,person,0.835,931.6,89.7,1066.3,414.8,999.0,252.2,-0.48,-0.98,1.09,0.2
119,3.967,15,0,person,0.616,1097.1,18.0,1238.8,201.0,1168.0,109.5,5.13,0.1,5.13,0.17
120,4.0,1,0,person,0.832,931.8,89.9,1065.6,412.7,998.7,251.3,-0.28,-0.95,0.99,0.03
120,4.0,15,0,person,0.747,1096.9,17.9,1253.1,214.8,1175.0,116.4,7.04,6.86,9.83,6.77
121,4.033,1,0,person,0.85,931.2,90.2,1064.8,412.3,998.0,251.2,-0.67,-0.07,0.68,0.88
121,4.033,15,0,person,0.836,1100.0,18.3,1264.1,222.5,1182.0,120.4,7.04,4.0,8.1,-2.86
122,4.067,1,0,person,0.851,930.7,90.1,1064.3,411.9,997.5,251.0,-0.46,-0.22,0.51,-0.14
122,4.067,15,0,person,0.816,1101.1,17.8,1270.5,226.7,1185.8,122.2,3.71,1.87,4.16,-2.13
123,4.1,1,0,person,0.825,930.4,90.6,1063.7,411.3,997.0,251.0,-0.5,-0.05,0.51,0.17
123,4.1,15,0,person,0.839,1099.6,17.4,1274.2,231.2,1186.9,124.3,1.13,2.07,2.36,0.19
124,4.133,1,0,person,0.844,928.5,92.2,1063.1,415.2,995.8,253.7,-1.22,2.73,2.99,2.78
124,4.133,15,0,person,0.809,1098.5,16.6,1275.0,231.0,1186.8,123.8,-0.12,-0.51,0.52,-2.58
125,4.167,1,0,person,0.863,928.6,95.0,1064.4,419.7,996.5,257.4,0.67,3.68,3.74,0.95
125,4.167,15,0,person,0.81,1097.5,16.1,1276.8,232.9,1187.2,124.5,0.39,0.7,0.8,1.21
126,4.2,1,0,person,0.85,929.6,98.1,1064.9,421.3,997.2,259.7,0.74,2.31,2.43,-1.37
126,4.2,15,0,person,0.808,1097.2,16.1,1278.6,235.2,1187.9,125.7,0.74,1.18,1.4,0.48
