frame,timestamp,track_id,class_id,class_name,confidence,bbox_x1,bbox_y1,bbox_x2,bbox_y2,center_x,center_y,velocity_x,velocity_y,speed,acceleration_y
34,1.133,2,0,person,0.598,446.1,252.2,505.8,410.4,475.9,331.3,-1.81,1.89,2.61,1.11
34,1.133,4,0,person,0.506,718.6,232.9,786.3,414.4,752.5,323.6,0.1,0.05,0.11,-0.1
34,1.133,3,0,person,0.392,667.7,240.6,733.5,365.9,700.6,303.2,-0.13,-0.03,0.14,-1.48
34,1.133,5,30,skis,0.334,790.6,121.5,866.9,405.7,828.7,263.6,0.13,0.03,0.13,0.05
35,1.167,1,0,person,0.877,328.3,284.9,431.8,512.3,380.0,398.6,0.16,-0.81,0.82,-0.93
35,1.167,2,0,person,0.6,445.2,254.3,504.7,410.3,475.0,332.3,-0.98,1.01,1.41,-0.88
35,1.167,4,0,person,0.525,719.4,234.7,786.0,414.4,752.7,324.5,0.26,0.9,0.94,0.85
35,1.167,3,0,person,0.382,667.4,241.0,733.4,366.3,700.4,303.7,-0.2,0.41,0.46,0.44
36,1.2,1,0,person,0.878,328.4,285.1,432.4,513.4,380.4,399.3,0.36,0.67,0.75,1.47
36,1.2,2,0,person,0.603,444.7,254.2,504.8,409.5,474.7,331.8,-0.22,-0.47,0.52,-1.47
36,1.2,4,0,person,0.555,719.6,234.4,786.6,415.9,753.1,325.2,0.39,0.62,0.73,-0.27
36,1.2,3,0,person,0.432,667.2,240.3,733.5,366.4,700.4,303.3,-0.03,-0.33,0.33,-0.74
37,1.233,1,0,person,0.884,327.6,285.2,432.0,513.8,379.8,399.5,-0.57,0.24,0.62,-0.43
37,1.233,2,0,person,0.595,444.9,254.4,505.5,408.5,475.2,331.5,0.47,-0.38,0.6,0.09
37,1.233,4,0,person,0.623,719.2,233.6,786.6,416.8,752.9,325.2,-0.2,0.05,0.2,-0.57
37,1.233,3,0,person,0.524,666.9,239.3,733.7,366.2,700.3,302.8,-0.05,-0.56,0.57,-0.23
38,1.267,1,0,person,0.888,326.7,285.0,431.7,514.6,379.2,399.8,-0.62,0.33,0.7,0.09
38,1.267,2,0,person,0.589,444.5,255.2,505.0,407.5,474.8,331.4,-0.44,-0.09,0.45,0.28
38,1.267,4,0,person,0.605,718.4,231.2,786.9,418.0,752.7,324.6,-0.24,-0.65,0.7,-0.71
