frame,timestamp,track_id,class_id,class_name,confidence,bbox_x1,bbox_y1,bbox_x2,bbox_y2,center_x,center_y,velocity_x,velocity_y,speed,acceleration_y
81,2.7,62,0,person,0.546,657.6,138.1,842.7,565.7,750.2,351.9,7.58,-11.05,13.4,1.86
82,2.733,62,0,person,0.665,675.0,133.4,834.2,501.2,754.6,317.3,4.45,-34.62,34.91,-23.57
83,2.767,62,0,person,0.595,684.1,128.9,831.9,470.6,758.0,299.8,3.37,-17.56,17.88,17.07
84,2.8,62,0,person,0.654,688.7,127.2,832.2,458.9,760.5,293.0,2.48,-6.72,7.16,10.84
85,2.833,62,0,person,0.736,690.2,123.9,834.7,460.0,762.4,292.0,2.0,-1.06,2.26,5.66
86,2.867,62,0,person,0.471,697.2,120.9,838.7,450.0,767.9,285.4,5.49,-6.54,8.54,-5.48
87,2.9,62,0,person,0.574,698.3,117.7,850.3,474.8,774.3,296.3,6.39,10.83,12.58,17.37
87,2.9,63,0,person,0.333,745.0,439.8,894.4,596.2,819.7,518.0,11.77,-0.76,11.8,0.3
88,2.933,62,0,person,0.608,708.6,115.1,848.2,440.7,778.4,277.9,4.08,-18.39,18.83,-29.22
89,2.967,62,0,person,0.634,715.3,113.8,847.4,419.0,781.3,266.4,2.9,-11.46,11.82,6.93
90,3.0,62,0,person,0.59,717.0,112.5,847.9,412.7,782.5,262.6,1.15,-3.82,3.99,7.64
91,3.033,62,0,person,0.557,719.7,112.1,849.8,406.9,784.7,259.5,2.28,-3.08,3.83,0.74
92,3.067,62,0,person,0.492,719.5,112.0,850.5,405.8,785.0,258.9,0.27,-0.59,0.65,2.49
92,3.067,63,0,person,0.416,818.6,456.6,967.1,597.9,892.9,527.3,14.63,1.85,14.75,0.52
93,3.1,62,0,person,0.53,719.1,111.3,851.4,405.0,785.2,258.1,0.23,-0.79,0.82,-0.21
94,3.133,62,0,person,0.476,717.1,108.9,855.0,413.6,786.0,261.3,0.78,3.14,3.23,3.93
95,3.167,62,0,person,0.635,718.6,106.1,861.0,418.0,789.8,262.0,3.8,0.75,3.88,-2.38
95,3.167,63,0,person,0.369,872.5,451.1,1030.6,594.0,951.5,522.6,19.55,-1.56,19.61,-1.14
96,3.2,62,0,person,0.635,717.4,105.2,866.9,432.0,792.2,268.6,2.36,6.55,6.96,5.79
96,3.2,63,0,person,0.353,878.3,449.3,1043.0,592.2,960.6,520.7,9.08,-1.85,9.27,-0.29
97,3.233,62,0,person,0.663,718.4,105.6,871.4,438.7,794.9,272.1,2.72,3.54,4.46,-3.01
97,3.233,63,0,person,0.413,889.2,446.7,1061.0,592.2,975.1,519.5,14.5,-1.25,14.56,0.6
98,3.267,62,0,person,0.671,714.4,105.3,878.9,464.7,796.7,285.0,1.74,12.88,13.0,9.35
98,3.267,63,0,person,0.538,902.5,445.2,1079.0,591.7,990.8,518.5,15.65,-0.99,15.68,0.26
99,3.3,62,0,person,0.66,716.1,105.3,880.1,463.1,798.1,284.2,1.42,-0.82,1.64,-13.7
100,3.333,62,0,person,0.646,708.8,104.1,889.3,503.6,799.0,303.8,0.96,19.63,19.65,20.44
100,3.333,63,0,person,0.51,929.0,443.5,1110.0,590.0,1019.5,516.7,14.36,-0.86,14.39,0.06
101,3.367,62,0,person,0.726,706.1,99.9,896.3,526.6,801.2,313.2,2.19,9.42,9.67,-10.21
101,3.367,63,0,person,0.705,945.7,443.6,1128.2,587.2,1037.0,515.4,17.47,-1.32,17.52,-0.46
102,3.4,62,0,person,0.782,707.4,94.7,901.9,536.1,804.6,315.4,3.39,2.15,4.02,-7.27
102,3.4,63,0,person,0.639,954.2,440.8,1139.3,583.3,1046.7,512.0,9.79,-3.38,10.36,-2.06
103,3.433,62,0,person,0.671,708.0,88.6,909.1,551.0,808.5,319.8,3.89,4.42,5.89,2.27
103,3.433,63,0,person,0.501,967.6,436.7,1155.0,577.9,1061.3,507.3,14.55,-4.72,15.3,-1.34
104,3.467,62,0,person,0.445,714.8,84.9,909.8,537.5,812.3,311.2,3.8,-8.63,9.43,-13.05
104,3.467,63,0,person,0.602,982.0,435.2,1170.9,573.8,1076.5,504.5,15.15,-2.82,15.41,1.9
104,3.467,72,0,person,0.376,337.2,246.8,499.7,543.7,418.5,395.3,0.0,0.0,0.0,0.0
105,3.5,62,0,person,0.472,721.3,139.2,886.1,519.8,803.7,329.5,-8.6,18.3,20.22,26.93
105,3.5,63,0,person,0.621,986.5,434.2,1179.7,573.0,1083.1,503.6,6.63,-0.93,6.69,1.9
105,3.5,72,0,person,0.458,339.4,248.2,503.7,549.1,421.5,398.7,3.05,3.41,4.57,3.41
106,3.533,62,0,person,0.41,727.1,163.8,884.9,532.1,806.0,348.0,2.27,18.48,18.62,0.18
106,3.533,63,0,person,0.613,1007.9,441.5,1196.3,572.9,1102.1,507.2,19.03,3.61,19.37,4.53
106,3.533,72,0,person,0.305,342.4,254.6,502.7,548.9,422.5,401.8,1.0,3.08,3.24,-0.33
106,3.533,74,0,person,0.56,770.5,82.7,905.8,316.1,838.2,199.4,0.0,0.0,0.0,0.0
107,3.567,62,0,person,0.39,722.1,172.2,875.1,527.4,798.6,349.8,-7.4,1.83,7.62,-16.65
107,3.567,63,0,person,0.6,1017.2,445.4,1205.6,573.7,1111.4,509.6,9.29,2.39,9.59,-1.22
107,3.567,72,0,person,0.431,343.3,251.6,504.8,549.6,424.0,400.6,1.49,-1.15,1.88,-4.23
107,3.567,74,0,person,0.512,770.3,83.0,906.4,317.7,838.4,200.4,0.18,0.99,1.01,0.99
108,3.6,63,0,person,0.746,1029.2,450.9,1216.4,575.2,1122.8,513.0,11.39,3.44,11.9,1.05
108,3.6,72,0,person,0.366,349.8,250.4,490.6,511.1,420.2,380.7,-3.86,-19.87,20.24,-18.72
108,3.6,74,0,person,0.403,771.1,83.9,904.9,314.7,838.0,199.3,-0.37,-1.09,1.15,-2.08
109,3.633,63,0,person,0.571,1045.8,459.2,1226.8,575.6,1136.3,517.4,13.53,4.36,14.21,0.92
109,3.633,72,0,person,0.402,349.8,251.2,483.5,500.5,416.6,375.9,-3.53,-4.87,6.01,15.0
109,3.633,74,0,person,0.441,770.4,84.8,903.6,314.2,837.0,199.5,-0.97,0.22,0.99,1.31
109,3.633,62,0,person,0.371,727.9,176.1,883.6,538.5,805.7,357.3,3.57,3.75,5.18,0.96
110,3.667,63,0,person,0.499,1069.4,466.7,1245.7,576.3,1157.6,521.5,21.25,4.15,21.65,-0.21
110,3.667,72,0,person,0.396,349.0,249.3,500.4,534.1,424.7,391.7,8.04,15.82,17.75,20.69
110,3.667,62,0,person,0.464,738.6,113.8,913.6,535.0,826.1,324.4,20.36,-32.88,38.68,-36.64
111,3.7,63,0,person,0.304,1082.7,470.0,1257.7,575.9,1170.2,523.0,12.63,1.48,12.72,-2.67
111,3.7,72,0,person,0.358,348.5,242.4,506.8,543.4,427.7,392.9,2.97,1.21,3.21,-14.61
111,3.7,74,0,person,0.543,769.2,84.2,902.5,313.7,835.9,199.0,-0.58,-0.28,0.64,-0.25
112,3.733,75,0,person,0.418,602.1,119.7,660.4,197.3,631.3,158.5,0.0,0.0,0.0,0.0
112,3.733,76,0,person,0.381,537.3,100.8,619.3,193.5,578.3,147.1,0.0,0.0,0.0,0.0
112,3.733,74,0,person,0.584,769.8,82.3,902.8,310.9,836.3,196.6,0.42,-2.35,2.38,-2.07
113,3.767,75,0,person,0.394,601.4,117.7,661.1,197.2,631.3,157.5,-0.02,-1.04,1.04,-1.04
113,3.767,76,0,person,0.392,536.5,97.3,620.6,192.4,578.5,144.9,0.23,-2.28,2.29,-2.28
113,3.767,74,0,person,0.719,770.2,78.2,904.2,308.1,837.2,193.1,0.93,-3.49,3.62,-1.15
113,3.767,62,0,person,0.425,735.3,165.5,888.8,533.5,812.0,349.5,-4.69,8.36,9.59,13.75
114,3.8,75,0,person,0.504,594.6,102.6,665.1,196.8,629.9,149.7,-1.41,-7.79,7.91,-6.74
114,3.8,76,0,person,0.419,535.7,94.8,621.9,192.6,578.8,143.7,0.25,-1.15,1.18,1.12
114,3.8,74,0,person,0.556,769.7,74.2,904.9,305.5,837.3,189.9,0.07,-3.24,3.25,0.25
114,3.8,62,0,person,0.352,748.8,193.2,890.5,540.3,819.6,366.8,7.59,17.28,18.88,8.92
115,3.833,75,0,person,0.49,592.2,100.3,663.7,196.2,627.9,148.3,-1.91,-1.41,2.38,6.37
115,3.833,76,0,person,0.446,530.3,94.6,616.3,192.2,573.3,143.4,-5.48,-0.29,5.49,0.86
115,3.833,74,0,person,0.631,767.5,69.8,904.4,303.4,835.9,186.6,-1.4,-3.25,3.54,-0.0
115,3.833,62,0,person,0.518,732.6,182.2,882.7,545.5,807.7,363.9,-11.92,-2.9,12.27,-20.18
116,3.867,76,0,person,0.363,526.0,94.2,611.5,191.5,568.8,142.9,-4.53,-0.56,4.56,-0.26
116,3.867,74,0,person,0.706,764.8,65.7,905.0,304.4,834.9,185.0,-1.0,-1.57,1.86,1.68
116,3.867,62,0,person,0.632,724.2,179.4,880.2,554.0,802.2,366.7,-5.48,2.82,6.16,5.72
117,3.9,76,0,person,0.386,520.9,93.0,606.3,190.4,563.6,141.7,-5.14,-1.17,5.27,-0.61
117,3.9,74,0,person,0.654,763.5,61.1,906.2,303.7,834.8,182.4,-0.06,-2.67,2.67,-1.1
117,3.9,62,0,person,0.513,721.6,177.2,880.3,556.9,801.0,367.1,-1.24,0.38,1.3,-2.44
118,3.933,76,0,person,0.446,515.8,89.0,603.5,189.5,559.7,139.3,-3.97,-2.42,4.65,-1.25
118,3.933,74,0,person,0.732,763.8,55.7,907.3,299.3,835.5,177.5,0.69,-4.87,4.92,-2.2
118,3.933,62,0,person,0.747,719.1,170.4,877.5,545.3,798.3,357.9,-2.67,-9.19,9.57,-9.57
119,3.967,76,0,person,0.409,516.7,84.6,609.1,190.3,562.9,137.4,3.21,-1.82,3.7,0.6
119,3.967,74,0,person,0.725,763.3,49.6,908.0,294.6,835.7,172.1,0.11,-5.42,5.42,-0.55
119,3.967,62,0,person,0.716,722.0,164.0,881.6,539.7,801.8,351.8,3.51,-6.04,6.99,3.15
120,4.0,76,0,person,0.307,514.6,81.9,609.3,190.7,561.9,136.3,-0.94,-1.14,1.48,0.68
120,4.0,74,0,person,0.787,763.0,44.5,909.2,291.9,836.1,168.2,0.43,-3.88,3.9,1.55
120,4.0,62,0,person,0.782,720.5,157.9,885.1,543.6,802.8,350.8,1.02,-1.08,1.49,4.96
121,4.033,74,0,person,0.779,763.6,40.1,912.0,291.9,837.8,166.0,1.74,-2.21,2.81,1.66
121,4.033,62,0,person,0.787,718.2,152.3,888.9,551.3,803.5,351.8,0.72,1.06,1.28,2.14
122,4.067,74,0,person,0.781,762.4,39.1,911.4,292.2,836.9,165.6,-0.89,-0.35,0.96,1.86
122,4.067,62,0,person,0.791,717.3,150.3,890.9,555.7,804.1,353.0,0.53,1.2,1.31,0.14
123,4.1,74,0,person,0.779,761.0,39.5,910.3,293.6,835.7,166.6,-1.23,0.95,1.55,1.3
123,4.1,62,0,person,0.782,715.6,150.5,890.3,557.5,803.0,354.0,-1.11,0.98,1.48,-0.22
124,4.133,74,0,person,0.663,758.9,41.9,909.4,298.0,834.2,169.9,-1.52,3.34,3.67,2.4
124,4.133,62,0,person,0.761,713.9,156.5,888.6,562.4,801.2,359.5,-1.74,5.46,5.73,4.48
124,4.133,76,0,person,0.341,499.1,89.8,586.0,190.1,542.6,139.9,-4.84,0.91,4.92,0.51
125,4.167,74,0,person,0.417,755.3,48.7,904.1,302.0,829.7,175.3,-4.46,5.41,7.01,2.07
125,4.167,62,0,person,0.513,716.8,166.9,886.5,560.4,801.6,363.7,0.41,4.2,4.22,-1.26
125,4.167,76,0,person,0.374,493.0,98.7,571.9,189.8,532.5,144.3,-10.11,4.3,10.99,3.39
126,4.2,74,0,person,0.532,750.5,56.1,898.2,307.3,824.3,181.7,-5.39,6.34,8.32,0.93
126,4.2,62,0,person,0.473,715.1,171.2,883.7,563.1,799.4,367.1,-2.21,3.49,4.14,-0.7
127,4.233,62,0,person,0.564,715.9,103.3,907.1,564.5,811.5,333.9,12.1,-33.24,35.37,-36.73
128,4.267,62,0,person,0.696,695.4,82.5,896.1,566.4,795.7,324.5,-15.78,-9.45,18.39,23.79
129,4.3,62,0,person,0.777,696.0,150.1,873.0,570.4,784.5,360.2,-11.22,35.78,37.5,45.23
129,4.3,74,0,person,0.699,744.0,78.7,891.0,327.2,817.5,202.9,-2.26,7.08,7.43,0.24
130,4.333,62,0,person,0.84,689.0,182.4,860.3,580.6,774.6,381.5,-9.89,21.24,23.43,-14.54
130,4.333,74,0,person,0.748,739.4,84.7,886.7,333.8,813.0,209.3,-4.5,6.35,7.78,-0.73
131,4.367,62,0,person,0.852,683.1,195.1,852.7,579.6,767.9,387.3,-6.73,5.86,8.93,-15.38
131,4.367,74,0,person,0.737,738.3,87.2,886.0,336.8,812.2,212.0,-0.87,2.73,2.86,-3.62
131,4.367,78,0,person,0.355,482.3,132.8,562.3,308.7,522.3,220.7,0.0,0.0,0.0,0.0
132,4.4,62,0,person,0.847,680.8,198.2,852.4,578.5,766.6,388.3,-1.28,1.0,1.63,-4.86
132,4.4,74,0,person,0.707,738.3,86.3,886.1,336.4,812.2,211.3,0.06,-0.67,0.68,-3.4
132,4.4,78,0,person,0.43,484.6,132.2,565.1,308.8,524.9,220.5,2.58,-0.25,2.59,-0.25
133,4.433,62,0,person,0.861,679.0,197.5,853.8,577.8,766.4,387.6,-0.22,-0.7,0.73,-1.7
133,4.433,74,0,person,0.726,738.9,84.5,888.7,337.4,813.8,211.0,1.58,-0.33,1.62,0.34
133,4.433,78,0,person,0.36,482.4,130.4,560.2,301.5,521.3,215.9,-3.55,-4.58,5.79,-4.33
134,4.467,62,0,person,0.872,676.8,196.1,855.5,578.1,766.2,387.1,-0.24,-0.58,0.63,0.11
134,4.467,74,0,person,0.772,737.3,81.6,889.7,339.7,813.5,210.7,-0.3,-0.32,0.43,0.01
134,4.467,78,0,person,0.374,479.9,125.4,560.6,302.8,520.2,214.1,-1.09,-1.82,2.12,2.76
135,4.5,62,0,person,0.866,674.3,194.4,857.3,579.7,765.8,387.0,-0.35,-0.02,0.35,0.56
135,4.5,74,0,person,0.753,736.2,77.8,891.2,341.0,813.7,209.4,0.2,-1.25,1.27,-0.93
135,4.5,78,0,person,0.368,474.6,123.6,552.8,296.2,513.7,209.9,-6.49,-4.2,7.73,-2.38
136,4.533,62,0,person,0.851,669.8,194.6,858.7,588.6,764.3,391.6,-1.55,4.56,4.81,4.58
136,4.533,74,0,person,0.735,734.9,75.8,890.7,340.8,812.8,208.3,-0.94,-1.12,1.47,0.13
136,4.533,82,0,person,0.514,311.2,268.5,436.6,516.2,373.9,392.3,0.0,0.0,0.0,0.0
137,4.567,62,0,person,0.847,666.4,197.0,860.6,600.5,763.5,398.7,-0.73,7.11,7.14,2.55
137,4.567,74,0,person,0.747,731.2,78.1,887.6,344.5,809.4,211.3,-3.39,3.0,4.53,4.12
137,4.567,82,0,person,0.405,310.5,281.9,430.8,519.2,370.6,400.5,-3.29,8.22,8.85,8.22
137,4.567,78,0,person,0.641,494.4,126.7,580.8,307.7,537.6,217.2,11.93,3.65,12.47,3.93
138,4.6,62,0,person,0.852,659.3,201.2,857.5,610.6,758.4,405.9,-5.12,7.21,8.84,0.1
138,4.6,74,0,person,0.75,724.9,81.0,887.1,358.9,806.0,220.0,-3.4,8.66,9.3,5.66
138,4.6,82,0,person,0.487,307.1,289.2,427.8,526.5,367.4,407.9,-3.19,7.33,7.99,-0.89
138,4.6,78,0,person,0.669,495.4,130.4,586.6,312.6,541.0,221.5,3.45,4.3,5.51,0.65
139,4.633,62,0,person,0.813,654.8,206.0,855.1,617.3,754.9,411.6,-3.45,5.71,6.67,-1.5
139,4.633,74,0,person,0.698,721.7,86.1,882.5,363.6,802.1,224.8,-3.91,4.88,6.26,-3.77
139,4.633,82,0,person,0.351,301.2,294.2,425.6,537.9,363.4,416.0,-4.02,8.14,9.08,0.81
140,4.667,62,0,person,0.832,654.0,212.4,853.5,620.3,753.7,416.3,-1.2,4.7,4.85,-1.01
140,4.667,74,0,person,0.727,719.4,92.1,879.1,368.7,799.2,230.4,-2.84,5.59,6.27,0.71
141,4.7,62,0,person,0.869,651.3,217.5,850.6,623.4,751.0,420.4,-2.78,4.11,4.96,-0.6
141,4.7,74,0,person,0.726,716.3,97.5,877.8,378.6,797.1,238.0,-2.14,7.61,7.91,2.02
142,4.733,62,0,person,0.867,647.6,221.4,846.7,624.4,747.1,422.9,-3.86,2.44,4.56,-1.67
142,4.733,74,0,person,0.643,714.3,101.1,877.4,386.7,795.8,243.9,-1.27,5.86,5.99,-1.75
142,4.733,78,0,person,0.527,486.7,156.0,584.3,339.2,535.5,247.6,-1.38,6.53,6.67,0.56
143,4.767,62,0,person,0.86,645.0,226.1,845.4,629.5,745.2,427.8,-1.92,4.92,5.28,2.48
143,4.767,74,0,person,0.708,712.1,103.5,876.7,394.0,794.4,248.7,-1.41,4.81,5.02,-1.05
144,4.8,62,0,person,0.863,643.3,229.1,847.4,638.9,745.3,434.0,0.12,6.2,6.2,1.28
144,4.8,74,0,person,0.716,712.2,104.9,877.2,397.7,794.7,251.3,0.26,2.62,2.63,-2.19
144,4.8,78,0,person,0.459,481.2,171.2,583.2,352.5,532.2,261.9,-1.68,7.12,7.32,0.3
145,4.833,62,0,person,0.854,646.8,233.8,851.8,644.2,749.3,439.0,3.96,5.03,6.4,-1.17
145,4.833,74,0,person,0.744,714.3,109.4,878.5,402.6,796.4,256.0,1.78,4.68,5.0,2.05
146,4.867,62,0,person,0.849,653.3,238.4,858.0,645.9,755.7,442.1,6.39,3.14,7.12,-1.89
146,4.867,74,0,person,0.751,720.9,114.3,884.1,406.8,802.5,260.6,6.09,4.57,7.61,-0.11
147,4.9,62,0,person,0.844,667.2,242.2,871.2,649.1,769.2,445.6,13.55,3.49,13.99,0.35
147,4.9,74,0,person,0.743,729.1,117.4,891.7,409.9,810.4,263.7,7.88,3.09,8.47,-1.48
148,4.933,62,0,person,0.851,678.5,245.2,883.7,655.8,781.1,450.5,11.88,4.84,12.82,1.35
148,4.933,74,0,person,0.767,739.7,118.2,902.7,412.0,821.2,265.1,10.77,1.43,10.86,-1.66
149,4.967,62,0,person,0.884,682.9,249.9,890.2,662.7,786.5,456.3,5.41,5.85,7.97,1.01
149,4.967,74,0,person,0.767,749.3,121.3,913.5,417.8,831.4,269.5,10.22,4.44,11.15,3.01
150,5.0,62,0,person,0.853,688.4,256.4,895.4,666.3,791.9,461.4,5.37,5.04,7.36,-0.81
150,5.0,74,0,person,0.781,755.1,124.6,920.6,424.4,837.8,274.5,6.4,4.96,8.1,0.52
150,5.0,78,0,person,0.435,505.7,199.4,618.8,385.4,562.3,292.4,5.02,5.09,7.15,-0.34
151,5.033,62,0,person,0.827,697.0,257.3,903.2,664.8,800.1,461.1,8.24,-0.3,8.25,-5.33
151,5.033,74,0,person,0.683,759.5,124.8,927.4,429.1,843.5,276.9,5.67,2.43,6.17,-2.53
151,5.033,78,0,person,0.367,504.9,200.8,622.2,382.0,563.6,291.4,1.31,-1.03,1.67,-6.12
152,5.067,62,0,person,0.845,702.7,256.4,909.4,663.9,806.0,460.2,5.91,-0.87,5.97,-0.57
152,5.067,74,0,person,0.696,766.3,121.9,928.9,415.9,847.6,268.9,4.11,-8.04,9.03,-10.47
152,5.067,78,0,person,0.488,498.1,200.5,624.9,388.4,561.5,294.5,-2.06,3.11,3.73,4.14
153,5.1,62,0,person,0.852,705.0,256.0,912.9,663.8,808.9,459.9,2.89,-0.29,2.91,0.58
153,5.1,74,0,person,0.731,767.5,117.8,936.4,423.6,851.9,270.7,4.34,1.79,4.69,9.83
153,5.1,78,0,person,0.355,492.4,198.8,627.2,392.0,559.8,295.4,-1.71,0.92,1.94,-2.19
154,5.133,62,0,person,0.862,710.8,252.9,919.4,663.3,815.1,458.1,6.19,-1.78,6.44,-1.48
154,5.133,74,0,person,0.761,768.3,112.5,941.1,425.6,854.7,269.0,2.81,-1.63,3.25,-3.42
154,5.133,78,0,person,0.592,489.2,194.6,634.0,395.8,561.6,295.2,1.81,-0.16,1.81,-1.08
155,5.167,62,0,person,0.843,712.3,248.4,922.5,663.5,817.4,456.0,2.31,-2.15,3.16,-0.38
155,5.167,74,0,person,0.752,768.6,107.3,943.1,423.2,855.9,265.3,1.12,-3.79,3.96,-2.16
156,5.2,62,0,person,0.846,712.4,245.1,923.5,664.1,817.9,454.6,0.53,-1.39,1.49,0.76
156,5.2,74,0,person,0.698,768.1,103.1,943.6,420.9,855.9,262.0,0.01,-3.26,3.26,0.53
157,5.233,62,0,person,0.864,711.3,245.1,922.0,664.6,816.7,454.9,-1.26,0.29,1.3,1.68
157,5.233,74,0,person,0.683,767.3,102.4,943.6,421.5,855.5,261.9,-0.41,-0.07,0.42,3.2
158,5.267,62,0,person,0.846,710.7,249.7,918.8,664.9,814.7,457.3,-1.94,2.44,3.12,2.16
158,5.267,74,0,person,0.713,763.8,107.7,941.6,430.3,852.7,269.0,-2.75,7.09,7.6,7.15
159,5.3,62,0,person,0.851,710.0,256.9,915.0,666.2,812.5,461.5,-2.21,4.23,4.77,1.78
159,5.3,74,0,person,0.707,761.7,113.6,936.7,431.2,849.2,272.4,-3.49,3.37,4.85,-3.72
160,5.333,62,0,person,0.777,708.6,260.3,911.7,666.1,810.2,463.2,-2.37,1.67,2.9,-2.56
160,5.333,74,0,person,0.646,762.6,120.6,928.6,420.4,845.6,270.5,-3.61,-1.89,4.08,-5.26
161,5.367,62,0,person,0.647,709.6,267.7,909.1,666.3,809.3,467.0,-0.83,3.79,3.88,2.12
161,5.367,74,0,person,0.684,759.1,129.3,927.7,434.0,843.4,281.6,-2.23,11.16,11.39,13.06
162,5.4,62,0,person,0.462,710.6,274.0,908.3,669.3,809.4,471.6,0.11,4.62,4.62,0.83
162,5.4,74,0,person,0.756,757.8,136.4,925.4,439.5,841.6,288.0,-1.79,6.31,6.56,-4.85
163,5.433,62,0,person,0.445,712.3,276.7,908.5,670.1,810.4,473.4,0.95,1.78,2.02,-2.84
163,5.433,74,0,person,0.74,757.9,141.1,924.6,442.5,841.3,291.8,-0.32,3.85,3.87,-2.46
164,5.467,62,0,person,0.628,711.3,258.4,915.2,669.5,813.3,464.0,2.86,-9.42,9.84,-11.19
164,5.467,74,0,person,0.671,758.8,142.8,926.0,444.6,842.4,293.7,1.16,1.93,2.25,-1.93
165,5.5,62,0,person,0.671,713.3,265.8,913.6,670.0,813.4,467.9,0.18,3.97,3.97,13.38
165,5.5,74,0,person,0.648,759.8,141.5,927.1,443.5,843.4,292.5,1.02,-1.22,1.59,-3.15
166,5.533,62,0,person,0.708,715.6,273.5,910.9,667.9,813.2,470.7,-0.2,2.74,2.75,-1.23
166,5.533,74,0,person,0.623,761.0,140.2,928.0,441.6,844.5,290.9,1.03,-1.65,1.95,-0.43
167,5.567,62,0,person,0.752,716.0,273.5,910.4,665.5,813.2,469.5,-0.01,-1.16,1.16,-3.9
167,5.567,74,0,person,0.557,762.8,137.4,931.0,440.6,846.9,289.0,2.45,-1.83,3.05,-0.17
168,5.6,62,0,person,0.829,716.6,269.3,912.4,663.6,814.5,466.4,1.26,-3.1,3.34,-1.94
168,5.6,74,0,person,0.638,765.1,130.9,933.7,435.3,849.4,283.1,2.5,-5.95,6.45,-4.12
169,5.633,62,0,person,0.857,716.1,265.0,914.3,663.8,815.2,464.4,0.71,-2.03,2.15,1.07
169,5.633,74,0,person,0.647,768.0,123.7,936.8,428.8,852.4,276.3,2.97,-6.82,7.44,-0.88
170,5.667,62,0,person,0.849,715.9,260.5,915.9,662.5,815.9,461.5,0.67,-2.92,3.0,-0.89
170,5.667,74,0,person,0.747,767.8,118.9,937.8,426.2,852.8,272.5,0.36,-3.75,3.77,3.07
171,5.7,62,0,person,0.844,715.8,259.8,916.2,662.5,816.0,461.2,0.13,-0.31,0.34,2.61
171,5.7,74,0,person,0.754,767.4,116.8,938.2,425.6,852.8,271.2,0.03,-1.29,1.29,2.46
172,5.733,62,0,person,0.845,714.7,260.0,915.9,663.6,815.3,461.8,-0.69,0.6,0.91,0.91
172,5.733,74,0,person,0.744,767.1,116.8,938.0,425.8,852.6,271.3,-0.23,0.09,0.25,1.37
173,5.767,62,0,person,0.836,713.9,261.1,914.7,663.7,814.3,462.4,-1.02,0.63,1.2,0.04
173,5.767,74,0,person,0.71,766.9,117.6,937.9,427.4,852.4,272.5,-0.13,1.17,1.18,1.09
174,5.8,62,0,person,0.812,713.2,262.3,913.7,663.6,813.4,462.9,-0.83,0.56,1.0,-0.08
174,5.8,74,0,person,0.658,765.5,119.7,936.9,431.2,851.2,275.4,-1.23,2.94,3.18,1.76
175,5.833,62,0,person,0.805,713.3,263.1,912.9,662.4,813.1,462.7,-0.34,-0.22,0.41,-0.78
175,5.833,74,0,person,0.658,764.6,122.5,936.9,436.1,850.7,279.3,-0.45,3.85,3.87,0.91
176,5.867,62,0,person,0.793,713.6,262.8,912.6,660.6,813.1,461.7,-0.03,-1.0,1.0,-0.78
176,5.867,74,0,person,0.669,765.2,124.4,936.2,436.4,850.7,280.4,-0.03,1.13,1.13,-2.71
177,5.9,62,0,person,0.749,713.8,263.0,912.6,659.9,813.2,461.4,0.14,-0.29,0.32,0.71
177,5.9,74,0,person,0.663,765.1,124.9,936.6,438.4,850.9,281.7,0.16,1.25,1.26,0.12
178,5.933,62,0,person,0.758,714.0,263.2,912.8,659.3,813.4,461.2,0.19,-0.19,0.27,0.1
178,5.933,74,0,person,0.709,766.5,125.0,936.9,436.0,851.7,280.5,0.8,-1.11,1.37,-2.36
179,5.967,62,0,person,0.758,714.1,263.8,913.0,659.7,813.5,461.7,0.13,0.47,0.48,0.65
179,5.967,74,0,person,0.73,767.8,125.6,937.9,435.6,852.8,280.6,1.13,0.07,1.14,1.18
180,6.0,62,0,person,0.786,714.3,263.8,913.0,658.8,813.6,461.3,0.12,-0.42,0.44,-0.89
180,6.0,74,0,person,0.708,768.6,125.1,939.0,435.7,853.8,280.4,0.98,-0.2,1.0,-0.27
180,6.0,93,0,person,0.54,886.2,482.0,1085.1,673.8,985.7,577.9,0.0,0.0,0.0,0.0
181,6.033,62,0,person,0.802,714.1,262.7,913.2,658.1,813.6,460.4,0.0,-0.89,0.89,-0.47
181,6.033,74,0,person,0.761,769.0,123.8,939.7,435.3,854.4,279.5,0.57,-0.86,1.03,-0.66
181,6.033,93,0,person,0.514,878.8,472.7,1081.4,668.3,980.1,570.5,-5.56,-7.43,9.28,-7.43
182,6.067,62,0,person,0.729,715.3,263.2,912.9,654.0,814.1,458.6,0.44,-1.81,1.86,-0.92
182,6.067,74,0,person,0.798,769.6,122.2,941.1,435.4,855.3,278.8,0.96,-0.76,1.23,0.1
182,6.067,93,0,person,0.664,859.1,462.0,1073.6,669.4,966.4,565.7,-13.72,-4.8,14.53,2.63
183,6.1,62,0,person,0.656,715.3,263.9,911.4,650.8,813.3,457.3,-0.74,-1.24,1.44,0.56
183,6.1,74,0,person,0.797,770.9,121.5,941.0,432.2,856.0,276.9,0.64,-1.91,2.02,-1.15
183,6.1,93,0,person,0.603,850.8,454.5,1070.9,668.3,960.9,561.4,-5.52,-4.29,6.99,0.51
184,6.133,62,0,person,0.5,718.3,265.3,908.7,638.0,813.5,451.6,0.15,-5.69,5.7,-4.45
184,6.133,74,0,person,0.799,772.0,121.3,940.7,429.3,856.3,275.3,0.38,-1.58,1.62,0.34
184,6.133,93,0,person,0.487,833.7,446.2,1060.7,667.4,947.2,556.8,-13.69,-4.63,14.45,-0.34
